date,open,high,low,close,volume,trade_count,vwap,15min_close,is_positive_start,is_positive_end,15min_volume,atr
2019-06-24,152.72,153.85,150.72,152.66,7127946,51870,152.687244,152.4606,True,True,183936.0,4.5319714285714285
2019-06-25,152.96,155.88,151.37,151.48,7801406,62515,153.418488,154.8162,False,False,280567.0,4.399114285714284
2019-06-26,156.68,161.72,156.09,159.26,14601825,125813,159.820276,158.925,False,True,549655.0,4.881257142857142
2019-06-27,162.59,164.0,161.26,163.23,11136090,83544,162.849931,162.09,False,True,438586.0,4.9605428571428565
2019-06-28,165.0,165.37,162.35,164.23,9941686,65884,164.008747,162.95,False,True,354330.0,4.7698285714285715
2019-07-01,172.66,173.95,164.66,166.17,17836536,130067,168.095844,169.78,True,False,758284.0,5.1834
2019-07-02,165.5,166.3493,161.7,162.23,10005688,77145,163.447095,163.535,False,False,361724.0,5.14692142857143
2019-07-03,163.18,163.4,160.3415,162.75,6165856,50989,161.810141,161.1294,True,True,454073.0,5.165385714285715
2019-07-05,160.4,160.58,157.68,160.23,9913847,74699,159.411665,157.9748,False,True,517782.0,5.140100000000002
2019-07-08,157.83,158.59,156.0,157.21,8247870,66059,157.125558,156.81,False,True,339291.0,5.237200000000001
2019-07-09,155.45,158.44,155.0,157.31,8571512,64364,157.031671,158.0363,True,False,406928.0,4.762914285714286
2019-07-10,159.06,162.3689,158.5,160.06,11301912,83671,160.408204,160.4,True,False,566782.0,4.932621428571429
2019-07-11,163.0,167.92,161.5,166.28,17064024,117971,165.546255,165.37,True,True,943191.0,5.1933357142857135
2019-07-12,167.4,170.47,167.4,167.61,12662245,93541,168.612684,168.1048,False,False,722761.0,5.208335714285714
2019-07-15,168.46,169.1058,166.13,167.27,7246015,54331,167.144068,166.51,False,True,264863.0,5.197321428571428
2019-07-16,166.67,168.17,164.8425,167.08,8536298,70203,166.769982,167.3,True,False,327670.0,5.112857142857142
2019-07-17,167.0,169.99,165.974,169.71,8705324,61833,168.938391,168.269,False,True,242144.0,4.668285714285714
2019-07-18,170.06,172.71,167.85,170.18,11079474,75810,169.741798,170.22,False,False,463656.0,4.676857142857143
2019-07-19,171.72,171.98,168.2,168.44,8622535,64481,170.271073,170.93,True,False,262079.0,4.731142857142856
2019-07-22,169.5,171.84,169.0,171.3,7900498,60549,170.804227,170.73,False,True,411472.0,4.279714285714285
2019-07-23,173.03,175.74,172.27,175.66,10704414,77444,174.271041,173.4,True,True,286341.0,4.264764285714285
2019-07-24,177.4,178.89,174.34,178.66,9155937,81072,177.210065,177.1848,False,True,410812.0,4.371299999999997
2019-07-25,176.76,177.5,172.44,173.38,9817853,73654,174.348971,175.2515,True,False,455991.0,4.453442857142854
2019-07-26,174.47,176.95,174.47,175.07,6857074,55231,175.695196,176.07,True,False,283306.0,4.406299999999997
2019-07-29,174.78,175.4697,171.27,174.82,6203924,48904,173.930774,172.38,True,True,216210.0,4.460564285714282
2019-07-30,172.9,175.94,172.37,175.45,4944353,43780,174.412943,173.1,True,True,115252.0,4.354214285714282
2019-07-31,174.18,174.215,167.02,168.74,8985391,80830,170.952588,172.3682,False,False,247069.0,4.394928571428567
2019-08-01,169.14,172.78,162.8204,164.92,10530401,100456,167.309683,171.75,True,False,221111.0,4.807042857142853
2019-08-02,161.19,163.98,159.28,161.19,10708732,99473,161.066889,160.2601,True,True,633162.0,4.997342857142852
2019-08-05,153.8,153.85,148.9,150.79,14729457,139139,151.164605,150.55,False,True,589885.0,5.637521428571424
2019-08-06,153.8,155.63,150.43,152.35,9031767,79885,152.33463,152.06,True,True,256355.0,5.72209285714285
2019-08-07,149.9,154.37,149.2,153.89,9314140,74944,152.592676,152.23,True,True,434481.0,5.744235714285708
2019-08-08,156.15,158.31,153.9,158.26,7732472,69838,156.887637,156.7598,True,True,251854.0,5.789949999999995
2019-08-09,156.58,156.75,152.15,154.18,8545419,75028,154.037921,153.16,True,True,508712.0,5.9835214285714216
2019-08-12,152.03,154.18,150.57,151.45,6980167,58086,152.089201,152.6,False,False,245852.0,5.924235714285708
2019-08-13,150.9,157.9,149.8201,156.05,9012811,81958,155.571498,156.4,False,False,386522.0,6.176371428571424
2019-08-14,152.82,152.95,148.3111,150.07,10564533,90248,150.407104,151.8,False,False,247692.0,6.284864285714282
2019-08-15,151.17,151.63,147.394,148.77,13883681,129763,150.854548,149.6665,True,False,300538.0,6.33243571428571
